"","logFC","AveExpr","t","P.Value","adj.P.Val","B","type"
"FAF2",0.0165131965725767,6.19907336507937,0.373654403925249,0.709894260032684,0.999962582242539,-5.86776530223903,"No Signif"
"EIF1AD",0.0165098296370996,6.3950103968254,0.733933082770591,0.46566520713827,0.999962582242539,-5.68012595405538,"No Signif"
"SND1",0.0165082691532223,8.08844453968254,0.293360717114507,0.77019398166282,0.999962582242539,-5.89304406949661,"No Signif"
"NFKBIA",0.0165076441532257,8.16060822222222,0.239256903806437,0.811669612574433,0.999962582242539,-5.90665475452044,"No Signif"
"ZSWIM9",0.0164999647177408,5.25950306349206,0.498231470994803,0.62002584725532,0.999962582242539,-5.81656754951484,"No Signif"
"TAS1R1",0.0164972741935481,4.74825879365079,0.578245052764553,0.565124425520296,0.999962582242539,-5.77603360149629,"No Signif"
"IGBP1",0.0164895000000005,6.40370061904762,0.391631417131611,0.696629289796431,0.999962582242539,-5.8612754205514,"No Signif"
"ALDH1B1",0.0164854687499956,4.95334357142857,0.731877868654196,0.466910114564274,0.999962582242539,-5.68153789461933,"No Signif"
"TMEM91",0.0164844455645126,6.19430779365079,0.511218708545641,0.610954079869093,0.999962582242539,-5.81039427597902,"No Signif"
"ST6GALNAC5",0.0164842852822575,4.23257884126984,0.75791133855164,0.451281067127503,0.999962582242539,-5.66336559826614,"No Signif"
"PEX5L",0.0164834848790312,2.59702254761905,0.850804097462938,0.398044737824345,0.999962582242539,-5.59345567569846,"No Signif"
"TMEFF1",0.0164763820564504,4.82068473015873,0.372832555579459,0.710502883687023,0.999962582242539,-5.8680547441371,"No Signif"
"IER3IP1",0.0164762893145154,6.82901865079365,0.493461806221377,0.623372544598027,0.999962582242539,-5.81879518134422,"No Signif"
"SYT13",0.0164748714717726,4.6685058015873,0.545576661328605,0.587250268663172,0.999962582242539,-5.79330381246304,"No Signif"
"ANKRD63",0.0164741421370955,6.55335126984127,0.41318008276271,0.680853404631216,0.999962582242539,-5.8530964658008,"No Signif"
"SHKBP1",0.0164558820564524,5.83289331746032,0.620279898729865,0.537272222811107,0.999962582242539,-5.75235176893683,"No Signif"
"ARHGAP44",0.0164520635080638,4.86702457142857,0.620332446982705,0.537237851081146,0.999962582242539,-5.75232113720825,"No Signif"
"PANK1",0.0164378004032235,4.14811874603175,1.19631736788842,0.235978330251572,0.999962582242539,-5.26488574206463,"No Signif"
"TRIM37",0.0164347016129049,5.19339533333333,0.370266312286258,0.712404542178607,0.999962582242539,-5.86895445097097,"No Signif"
"CENPO",0.0164344475806439,4.78018233333333,0.688691027725373,0.493502476147747,0.999962582242539,-5.71030700112957,"No Signif"
"CA10",0.0164343225806451,5.71675626984127,0.266391588981419,0.790792557923654,0.999962582242539,-5.90017341655771,"No Signif"
"BCAS1",0.0164341330645152,4.11891023809524,0.666351815825226,0.507577118489858,0.999962582242539,-5.72451270693342,"No Signif"
"NELFB",0.0164276481854824,6.51142146031746,0.874150341237436,0.385299217134367,0.999962582242539,-5.57464552009174,"No Signif"
"E2F5",0.0164224163306446,2.97889822222222,1.10222601776099,0.2744840709087,0.999962582242539,-5.36494814481709,"No Signif"
"PTPRQ",0.01641549143145,2.9050073015873,0.448432341687407,0.65535315176558,0.999962582242539,-5.83877755876987,"No Signif"
"KRT74",0.0164145443548387,4.61153612698413,0.619436460655494,0.537824069066025,0.999962582242539,-5.75284308013006,"No Signif"
"LRP10",0.0164137449596771,6.5761433015873,0.523451576080963,0.602464759515,0.999962582242539,-5.80443558068808,"No Signif"
"ADAM11",0.016411943548384,6.18594203174603,0.533674466615254,0.595412306551374,0.999962582242539,-5.79934887264244,"No Signif"
"FAM102A",0.0164114727822549,5.74554185714286,0.76146562631552,0.449171019042777,0.999962582242539,-5.66083622798903,"No Signif"
"CKAP2L",0.0164071028225803,2.84975347619048,0.907835554690104,0.367365013543727,0.999962582242539,-5.54663105700994,"No Signif"
"PKMYT1",0.0164053155241932,5.85332176190476,0.446423375007799,0.656795728541419,0.999962582242539,-5.83962485164751,"No Signif"
"ZNF404",0.0164028230846767,2.59893575396825,0.532225970163506,0.596409232044967,0.999962582242539,-5.8000755422741,"No Signif"
"ANKRD34B",0.0163995887096773,2.99945511111111,0.697751811463865,0.487855346241099,0.999962582242539,-5.70441374010637,"No Signif"
"FZD6",0.0163939183467718,4.69488468253968,0.552331235118706,0.582641959754765,0.999962582242539,-5.78981448364485,"No Signif"
"HADH",0.0163874364919359,4.66693880952381,0.759111615675254,0.45056786612457,0.999962582242539,-5.66251273223696,"No Signif"
"LY6H",0.0163834002016099,5.73156092063492,0.44059207627883,0.660990409303527,0.999962582242539,-5.84206282772104,"No Signif"
"CEP85L",0.0163812903225793,3.56779536507937,0.793559229088682,0.430379404513709,0.999962582242539,-5.63747198950885,"No Signif"
"PNPLA1",0.0163768346774189,4.90605068253968,0.500532270760716,0.61841433092677,0.999962582242539,-5.81548538215121,"No Signif"
"C11orf45",0.0163755766129032,5.0155423015873,0.56093000250049,0.576800563754016,0.999962582242539,-5.78531098430497,"No Signif"
"ERLEC1",0.0163704788306447,7.27547984126984,0.195323538228224,0.845757389843919,0.999962582242539,-5.91567616618869,"No Signif"
"DAB2",0.0163617646169367,9.71143476984127,0.181161027616658,0.856812696626535,0.999962582242539,-5.9181960796858,"No Signif"
"FEM1C",0.016361474798388,4.7346543968254,0.336993518493342,0.737222518368354,0.999962582242539,-5.88005940513602,"No Signif"
"MTRNR2L1",0.0163596774193531,4.586712,0.30818716081103,0.758939036515991,0.999962582242539,-5.88883285536745,"No Signif"
"CYTH2",0.0163531239919301,6.81035338095238,0.871316649868278,0.386832478196566,0.999962582242539,-5.57695511300112,"No Signif"
"ABRA",0.0163530201612909,3.17513665079365,0.576989078772894,0.565967447008212,0.999962582242539,-5.77671593402447,"No Signif"
"DOHH",0.0163529254032229,6.38916063492063,0.430080914329597,0.668579018292732,0.999962582242539,-5.8463769303303,"No Signif"
"BIRC6",0.0163449374999978,6.07560919047619,0.218290757006951,0.827895935004949,0.999962582242539,-5.91118717763903,"No Signif"
"FER1L5",0.0163358709677404,4.93003271428571,0.690054387502216,0.492650479180725,0.999962582242539,-5.70942509796483,"No Signif"
"POPDC3",0.0163358185483871,2.73950836507937,0.659141370793445,0.512165637402231,0.999962582242539,-5.72899938321183,"No Signif"
"C1D",0.0163224979838681,5.51643685714286,0.582048042438635,0.56257559765806,0.999962582242539,-5.77395860604072,"No Signif"
"CPVL",0.0163207177419338,6.23151692063492,0.308733431124592,0.758525335664926,0.999962582242539,-5.88867374314612,"No Signif"
"PPP1R1B",0.0163140282258052,5.78306658730159,0.505709489330737,0.614794996779953,0.999962582242539,-5.81303222934787,"No Signif"
"DAND5",0.0163139697580643,6.05779842857143,0.407099888081314,0.685290665712351,0.999962582242539,-5.85544836239362,"No Signif"
"CYP4F2",0.0163120524193516,4.10975380952381,0.724539538133467,0.471370555273514,0.999962582242539,-5.68654761767806,"No Signif"
"HIF1AN",0.0163073235887099,5.18774573015873,0.437374948601027,0.663309299044323,0.999962582242539,-5.84339422704329,"No Signif"
"ZNF461",0.0163048326612896,3.61585317460317,0.57360045199834,0.568245002845248,0.999962582242539,-5.77854955194984,"No Signif"
"F11",0.0163033251008065,2.22196265079365,1.02956137180327,0.307084591697074,0.999962582242539,-5.43683594979824,"No Signif"
"SLC25A38",0.0163004516129019,5.63351114285714,0.491021011245037,0.625088250074637,0.999962582242539,-5.81992691272695,"No Signif"
"MYCBPAP",0.0162960584677405,4.69697349206349,0.663765410647457,0.509220487406411,0.999962582242539,-5.72612762183597,"No Signif"
"C14orf177",0.0162936854838684,3.88343822222222,0.537804865656719,0.592573847874516,0.999962582242539,-5.79726602633142,"No Signif"
"PTH",0.0162933649193544,1.90625131746032,0.870318498476599,0.387373466740526,0.999962582242539,-5.57776691249855,"No Signif"
"TLX2",0.0162830645161307,5.8056921984127,0.357099269104583,0.722190270796531,0.999962582242539,-5.87347341713313,"No Signif"
"CRYBA1",0.0162775655241933,5.10543687301587,0.867709048527595,0.388789993002255,0.999962582242539,-5.57988489939559,"No Signif"
"UCN2",0.0162775645161251,5.86854890476191,0.570429848011246,0.570380076625905,0.999962582242539,-5.78025552172236,"No Signif"
"CHRNB4",0.0162771038306451,5.26447841269841,0.721503514405133,0.473222946180198,0.999962582242539,-5.68860573977605,"No Signif"
"FBXO46",0.0162688810483846,5.99534936507937,0.555220968974788,0.580675727646812,0.999962582242539,-5.78830870258773,"No Signif"
"CAMK1",0.016268588709675,3.88095057142857,0.834367013723897,0.407172455847635,0.999962582242539,-5.60640091144168,"No Signif"
"STOML2",0.0162648719758058,6.75598061904762,0.307633639766111,0.759358300530984,0.999962582242539,-5.88899379300214,"No Signif"
"SKA1",0.0162495010080637,3.01719768253968,0.947541945291065,0.346920668972093,0.999962582242539,-5.51228686723332,"No Signif"
"ZNRD2",0.016240112903227,6.90765133333333,0.576831971988276,0.566072942019099,0.999962582242539,-5.77680118212202,"No Signif"
"SLC26A6",0.0162398044354841,5.14339704761905,0.767738210274749,0.445461230140904,0.999962582242539,-5.65634409778231,"No Signif"
"WDR59",0.0162279425403202,6.2320016031746,0.619793864137896,0.537590190880361,0.999962582242539,-5.75263496957573,"No Signif"
"C12orf65",0.0162257943548392,5.48563125396825,0.624754242670356,0.534349619238332,0.999962582242539,-5.74973438197625,"No Signif"
"PRAMEF5",0.0162190393145147,3.37663598412698,0.478670117444452,0.633801808577079,0.999962582242539,-5.82556832189381,"No Signif"
"NEU4",0.0162158215725778,6.44383931746032,0.573792003292897,0.568116138282185,0.999962582242539,-5.778446186589,"No Signif"
"CCDC33",0.0162050448588715,5.2848921984127,0.725011822675532,0.471082765243797,0.999962582242539,-5.68622669244922,"No Signif"
"GPC1",0.0162037207661241,6.4851423968254,0.685859527007608,0.49527452746703,0.999962582242539,-5.71213310083246,"No Signif"
"CALU",0.0161993951612871,8.76009161904762,0.226881798044162,0.821237547907522,0.999962582242539,-5.90938012615761,"No Signif"
"MPPED2",0.0161924657258048,3.70275784126984,0.752815096480736,0.454316509934436,0.999962582242539,-5.66697202561182,"No Signif"
"KDF1",0.016186055443546,6.45062171428571,0.523418770170919,0.602487453172196,0.999962582242539,-5.8044517473517,"No Signif"
"PHF7",0.016180592741935,4.49657774603175,0.81507773799464,0.418045483446596,0.999962582242539,-5.62127766463665,"No Signif"
"DENR",0.0161788064516122,6.068403,0.849230770785093,0.398912926556312,0.999962582242539,-5.59470544045405,"No Signif"
"PTN",0.0161751330645128,6.40692568253968,0.173615503786134,0.862714669767956,0.999962582242539,-5.91946131546126,"No Signif"
"SF3A1",0.0161730443548374,6.67254546031746,0.338790678672599,0.735874558078615,0.999962582242539,-5.87948618165667,"No Signif"
"VIP",0.016168388104838,2.4259880952381,0.73688065349808,0.463883070693308,0.999962582242539,-5.678094173027,"No Signif"
"NACA",0.0161653870967715,7.4175026031746,0.400946869078058,0.689792413374197,0.999962582242539,-5.85779312750513,"No Signif"
"GSG1L",0.0161632540322527,5.92001977777778,0.466397677456196,0.642511810243824,0.999962582242539,-5.83103262427842,"No Signif"
"CTDSP2",0.0161608256048371,6.62359525396825,0.358513878023994,0.721136667556518,0.999962582242539,-5.87299572979437,"No Signif"
"ASB4",0.0161523024193539,2.72538066666667,0.774460948932519,0.441505120047058,0.999962582242539,-5.6514894745433,"No Signif"
"C6orf201",0.016141540322578,3.20505758730159,0.752684806770987,0.454394267708948,0.999962582242539,-5.6670639139721,"No Signif"
"FAT4",0.0161366915322576,2.95921728571429,0.685721576852916,0.49536095023878,0.999962582242539,-5.71222187885141,"No Signif"
"RAB26",0.01612919254032,6.20001244444444,0.502352613614486,0.617140663405875,0.999962582242539,-5.81462569141608,"No Signif"
"SOX12",0.0161277802419342,6.33683492063492,0.459869147955826,0.64716592792883,0.999962582242539,-5.83388204116785,"No Signif"
"CALHM2",0.0161274501008082,7.01212481746032,0.46354046610797,0.644546931940635,0.999962582242539,-5.83228457924604,"No Signif"
"SERPINI1",0.0161270735887076,5.74124217460317,0.224403485794996,0.823157005686184,0.999962582242539,-5.90990856381189,"No Signif"
"FRG2",0.0161249324596762,3.5385096031746,0.464050611774898,0.644183367085289,0.999962582242539,-5.83206160694031,"No Signif"
"MLC1",0.016124183467741,4.37760819047619,0.608388448096034,0.545079378305936,0.999962582242539,-5.75921770042394,"No Signif"
"PLEKHH3",0.0161235040322589,6.24147558730159,0.501129755668809,0.617996149749286,0.999962582242539,-5.81520354999523,"No Signif"
"SYPL2",0.0161225141129009,5.55886376190476,0.58709960845014,0.559198761001648,0.999962582242539,-5.7711815635674,"No Signif"
"SDSL",0.0161181189516109,6.56043017460317,0.639879703755214,0.524530974830391,0.999962582242539,-5.74074888971524,"No Signif"
"TNFRSF18",0.0161176975806399,6.62492144444444,0.522687122731076,0.602993676423085,0.999962582242539,-5.80481204033424,"No Signif"
"ZXDA",0.0161174747983863,3.35510746031746,0.74145989024018,0.461122135785038,0.999962582242539,-5.67492181137206,"No Signif"
"C9orf43",0.0161145524193533,3.56375049206349,0.838381529706003,0.404931430884277,0.999962582242539,-5.60326199164065,"No Signif"
"HIRIP3",0.0161123810483854,5.33094087301587,0.537980659552262,0.592453181278968,0.999962582242539,-5.79717702545825,"No Signif"
"DCX",0.0161106411290324,3.49899966666667,0.982440737269256,0.329575843478235,0.999962582242539,-5.48092365798102,"No Signif"
"SIT1",0.0160970756048391,5.47453287301587,0.467616666988986,0.641644387895906,0.999962582242539,-5.83049617075012,"No Signif"
"TSPOAP1",0.0160906149193538,5.90557733333333,0.497974949176166,0.620205635155073,0.999962582242539,-5.81668789663335,"No Signif"
"ZNF839",0.0160905403225771,4.91749268253968,0.863795790844859,0.390920325105138,0.999962582242539,-5.58304951013582,"No Signif"
"CAMSAP3",0.0160792641128973,5.94955779365079,0.551263623206281,0.583369187740809,0.999962582242539,-5.79036882673303,"No Signif"
"KSR2",0.0160779969758038,3.7237196984127,0.415268112231054,0.679332177429091,0.999962582242539,-5.85228079229844,"No Signif"
"BRF1",0.0160719193548351,6.0490340952381,0.655394011025404,0.514559065639123,0.999962582242539,-5.73131216644957,"No Signif"
"CETN1",0.0160713548387093,2.20251687301587,0.543247588912674,0.588843273861449,0.999962582242539,-5.7944971263161,"No Signif"
"TSSK3",0.0160712983870948,6.41334965079365,0.301208502819443,0.764230282501256,0.999962582242539,-5.89084081297125,"No Signif"
"FCF1",0.0160679616935475,4.64332173015873,0.642733125678337,0.522689345610565,0.999962582242539,-5.73903000011845,"No Signif"
"KIAA0319",0.0160604405241926,3.99410558730159,0.466717175654116,0.642284409780939,0.999962582242539,-5.83089215377739,"No Signif"
"COQ7",0.0160554949596747,5.07805433333333,0.694084111407438,0.490136930594636,0.999962582242539,-5.70680839530773,"No Signif"
"NUP155",0.0160479163306428,5.477618,0.270642096268077,0.787535727161874,0.999962582242539,-5.89909527550883,"No Signif"
"PSMD1",0.0160405866935465,6.70243032539683,0.259472091708791,0.796102408709916,0.999962582242539,-5.90189212583509,"No Signif"
"TMEM158",0.0160403487903213,7.25978431746032,0.438137433744236,0.662759403847909,0.999962582242539,-5.84307955127988,"No Signif"
"SMIM8",0.0160372701612879,3.65507626984127,0.457654523477253,0.648747935177064,0.999962582242539,-5.83483956819587,"No Signif"
"ZMYM4",0.0160356754032236,5.83986949206349,0.27799491102753,0.781910841460803,0.999962582242539,-5.89719003778719,"No Signif"
"LPAR2",0.0160337066532259,5.97039749206349,0.480609357270502,0.632430187880451,0.999962582242539,-5.82469198931333,"No Signif"
"CNGA4",0.0160315524193528,4.85066433333333,0.528667331401441,0.598861757830778,0.999962582242539,-5.8018525025671,"No Signif"
"COL10A1",0.0160309677419344,2.56633274603175,0.858272370304192,0.393939533389001,0.999962582242539,-5.58749249580456,"No Signif"
"FAM160B1",0.0160188790322549,6.48524244444444,0.221013730754865,0.82578413011463,0.999962582242539,-5.9106219609832,"No Signif"
"ACTN2",0.0160182580645145,3.948532,0.873869382811389,0.385451068868014,0.999962582242539,-5.57487484102012,"No Signif"
"RPL38",0.0160109536290323,6.79648503174603,0.427828674180064,0.670209592431573,0.999962582242539,-5.84728785172324,"No Signif"
"RTN2",0.0160083165322567,5.84893407936508,0.71013015477251,0.480198570120303,0.999962582242539,-5.69624022394939,"No Signif"
"FADS6",0.0160059455645181,5.66706974603175,0.417147656376617,0.677963983470193,0.999962582242539,-5.85154306592708,"No Signif"
"CATSPER2",0.0160052570564519,3.37834242857143,0.86773987044176,0.388773242672048,0.999962582242539,-5.57985991866531,"No Signif"
"C3orf18",0.0159995887096764,5.22115593650794,0.519702379612116,0.605060832161341,0.999962582242539,-5.8062766748471,"No Signif"
"CMTR2",0.0159992510080622,5.76724857142857,0.77302360578266,0.442349214146443,0.999962582242539,-5.65253089571391,"No Signif"
"FRRS1",0.0159973629032235,4.61069903174603,0.27359051054888,0.785278816212775,0.999962582242539,-5.8983374097307,"No Signif"
"NUTM2F",0.0159933074596745,5.50121774603175,0.531590132080637,0.596847092260931,0.999962582242539,-5.80039390633446,"No Signif"
"DHTKD1",0.0159932701612888,4.53292092063492,0.659368257205907,0.512020916725577,0.999962582242539,-5.72885893692584,"No Signif"
"PELI3",0.0159859758064504,5.97381063492063,0.600754606866389,0.550121475446346,0.999962582242539,-5.76355617044998,"No Signif"
"ABCA10",0.0159724717741931,2.4883019047619,1.23389054090029,0.221747955331653,0.999962582242539,-5.22274536548439,"No Signif"
"GNB3",0.0159712898185482,5.22315212698413,0.561088614729712,0.576693079706001,0.999962582242539,-5.78522726638861,"No Signif"
"MCCD1",0.0159648104838706,5.61260767460317,0.424897001255491,0.672334445181933,0.999962582242539,-5.84846644929118,"No Signif"
"POPDC2",0.0159606199596771,4.96208214285714,0.898151884510821,0.372465329993602,0.999962582242539,-5.55479013776579,"No Signif"
"RHBDF1",0.0159583195564483,6.18579958730159,0.925382372662745,0.358237319168674,0.999962582242539,-5.53163001614089,"No Signif"
"OBSCN",0.0159582313508038,5.23686536507936,0.496278364631284,0.621395301370739,0.999962582242539,-5.8174823009755,"No Signif"
"VSTM1",0.0159580856854804,4.12921495238095,0.69744964733955,0.48804309301334,0.999962582242539,-5.70461149358152,"No Signif"
"GGCX",0.0159466683467739,5.21735750793651,0.589352550447788,0.557695983501093,0.999962582242539,-5.76993538410028,"No Signif"
"SPIN4",0.0159447963709667,3.64466846031746,0.432722498277563,0.666668605108482,0.999962582242539,-5.84530248146635,"No Signif"
"KCTD7",0.0159439374999977,5.19094350793651,0.55811575391748,0.578709253035977,0.999962582242539,-5.78679249219505,"No Signif"
"SPHK2",0.0159429627016117,6.14115420634921,0.609273659690545,0.544496225323625,0.999962582242539,-5.75871111514907,"No Signif"
"ZG16",0.0159358437500003,4.6618883968254,0.665290411142861,0.508251176538973,0.999962582242539,-5.72517618173159,"No Signif"
